coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri Jul 21 04:14:44 +0000 2017,Authors MSWL ownvoices,,http://www.fuseliterary.com/carlisle-webber/,0,888250866859298818,,,,en,,False,8,888142128718770179,4triciaskinner,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @4triciaskinner: #Authors Plz RT: My colleague @carliebeth has updated her #MSWL! Visit https://t.co/DJExZjPFjF for details. #ownvoices…,https://twitter.com/agentsavant/status/888250866859298818,Thu Jun 12 16:15:07 +0000 2008,agentsavant,False,Founding partner at Fuse Literary. Co-Publisher at Joyride Books. Thrilled by the chaos of publishing. In love with storytelling.,1906,8091,844,639,San Francisco,Laurie McLean,14462,Pacific Time (US & Canada),http://agentsavant.com,False
,Fri Jul 21 04:34:34 +0000 2017,humor ownvoices,,https://www.amazon.com/gp/aw/d/B00IR4BYD8/ref=dbs_a_w_dp_b00ir4byd8,2,888255859188420608,,,,en,"St Petersburg, FL",False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If you need a laugh. #humor #ownvoices https://t.co/IKs3HW763a,https://twitter.com/MichaelTavon/status/888255859188420608,Wed Apr 13 04:55:45 +0000 2016,MichaelTavon,False,"I write stuff... Books: God is a Woman (contemporary), Garage Band (humor), Love & Other Things (poetry), From a Cold Dark Place (Short stories)",1143,4743,1832,50,"St Petersburg, FL",I Am You,10198,Pacific Time (US & Canada),https://www.amazon.com/God-Woman-Michael-Tavon/dp/154286514X/ref=asap_bc?ie=UTF8,False
,Fri Jul 21 04:38:35 +0000 2017,ownvoices,https://twitter.com/hornyforbooks/status/888256871936663552/photo/1,https://www.amazon.com/God-Woman-Price-Jones-Novel-ebook/dp/B01M9EGXS0/ref=asap_bc?ie=UTF8,0,888256871936663552,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A story for you #ownvoices https://t.co/STml2r7y1x https://t.co/PAG68xIwkN,https://twitter.com/hornyforbooks/status/888256871936663552,Fri May 05 23:15:46 +0000 2017,hornyforbooks,False,Just another book lover,25,224,1262,0,"Los Angeles, CA",BookLover,843,,,False
,Fri Jul 21 04:40:52 +0000 2017,ownvoices,https://twitter.com/MichaelTavon/status/888257444282892290/photo/1,https://www.amazon.com/God-Woman-Price-Jones-Novel-ebook/dp/B01M9EGXS0/ref=asap_bc?ie=UTF8,0,888257444282892290,,,,en,"St Petersburg, FL",False,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Will she save him? #ownvoices 
 
 https://t.co/FRpF833bPk https://t.co/pPy19cHYde",https://twitter.com/MichaelTavon/status/888257444282892290,Wed Apr 13 04:55:45 +0000 2016,MichaelTavon,False,"I write stuff... Books: God is a Woman (contemporary), Garage Band (humor), Love & Other Things (poetry), From a Cold Dark Place (Short stories)",1143,4743,1832,50,"St Petersburg, FL",I Am You,10198,Pacific Time (US & Canada),https://www.amazon.com/God-Woman-Michael-Tavon/dp/154286514X/ref=asap_bc?ie=UTF8,False
,Fri Jul 21 05:03:20 +0000 2017,,,http://ow.ly/nt0v30dwD7o,0,888263098875879424,,,,en,,False,2,888214457645772800,taramdscott,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @taramdscott: Goldenrod by @AnnMcMan is the kind of lesbian fiction we need. My review at @TheRealCurve https://t.co/l0jPjiTCm3 #bookrev…,https://twitter.com/simonetisab/status/888263098875879424,Wed Jun 22 06:35:19 +0000 2016,simonetisab,False,"I live in France, with my wife.",5185,149,221,17,"Paris, France",isabellesimonet,4752,,,False
,Fri Jul 21 05:12:36 +0000 2017,ownvoices,,,0,888265430405533696,,,,en,,,8,888017154632597504,JMCabraal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JMCabraal: Over the weekend, I finished reading this poignant #ownvoices diverse book by @MitaliPerkins and it moved me in more ways th…",https://twitter.com/MitaliPerkins/status/888265430405533696,Tue Jan 29 20:03:13 +0000 2008,MitaliPerkins,False,"Author of TIGER BOY, BAMBOO PEOPLE (@YALSA top 10), RICKSHAW GIRL (@nypl 100 best kids' books in 100 years), and YOU BRING THE DISTANT NEAR (9/12/17 | FSG).",7514,10744,3666,900,San Francisco,Mitali Perkins,22265,Pacific Time (US & Canada),http://mitaliperkins.com,True
,Fri Jul 21 05:39:02 +0000 2017,ownvoices literaryfiction,https://twitter.com/TerryGeneAuthor/status/888272081216917504/photo/1,http://bit.ly/2u9H6eZ,0,888272081216917504,,,,en,,False,0,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",Updated Post: #ownvoices #literaryfiction https://t.co/twb4LQOFeu https://t.co/VptDiAIc7F,https://twitter.com/TerryGeneAuthor/status/888272081216917504,Sun Feb 03 19:15:37 +0000 2013,TerryGeneAuthor,False,Sci/Fi Novelist: https://t.co/sF15tdbqgv cycle. Writers are the ultimate change agents. People in impossible situations are the best reflection of Society.,28,1833,3655,56,G +terrygeneauthor,"Terry Gene, novelist",967,Central Time (US & Canada),http://terrygene.com,False
,Fri Jul 21 06:02:34 +0000 2017,FiveNations ownvoices,https://twitter.com/TumbleCreekDani/status/888278004777889792/photo/1,http://ed.gr/bt7k,0,888278004777889792,,,,en,,False,0,,,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>",Journey into the #FiveNations! https://t.co/Ryvsrgr2Ef #ownvoices https://t.co/J4dS1REsWp,https://twitter.com/TumbleCreekDani/status/888278004777889792,Sun Jul 08 05:28:52 +0000 2012,TumbleCreekDani,False,"Filmmaker. Author of Precedent, @theFiveNations series, creator/writer 13 & @MIS_ing comics. Founder @Tumble_Creek Press. https://t.co/XllD3UFZ9d",4834,7499,4926,196,,Dani Dixon,21214,Pacific Time (US & Canada),http://DaniDixonBooks.com,False
,Fri Jul 21 06:23:16 +0000 2017,ownvoices,,https://twitter.com/i/web/status/888283215168851969,1,888283215168851969,DarkMatterzine,888282758505574400,415209332,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@alexhaagaard @CarrieCnh12 @SFdirewolf @scalzi @VilissaThompson This isn't #ownvoices BUT it's the best study &amp; wri… https://t.co/4LsFHsu0QO,https://twitter.com/DarkMatterzine/status/888283215168851969,Fri Nov 18 01:40:59 +0000 2011,DarkMatterzine,False,AFK until after surgery. Occasionally checking twitter and Facebook but NOT checking email until after the drama is over.,15647,2499,1456,175,Canberra,Dark Matter Zine,68225,Melbourne,http://www.darkmatterzine.com,False
,Fri Jul 21 06:37:55 +0000 2017,ownvoices,,https://twitter.com/i/web/status/888286899495878656,1,888286899495878656,DarkMatterzine,888286475162271745,415209332,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@alexhaagaard @CarrieCnh12 @SFdirewolf @scalzi @VilissaThompson I haven't read this #ownvoices referenced by all th… https://t.co/dwHxTkoWTl,https://twitter.com/DarkMatterzine/status/888286899495878656,Fri Nov 18 01:40:59 +0000 2011,DarkMatterzine,False,AFK until after surgery. Occasionally checking twitter and Facebook but NOT checking email until after the drama is over.,15647,2499,1456,175,Canberra,Dark Matter Zine,68225,Melbourne,http://www.darkmatterzine.com,False
,Fri Jul 21 06:54:11 +0000 2017,,,https://twitter.com/i/web/status/888290993316913153,1,888290993316913153,DarkMatterzine,888290118548594690,415209332,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@alexhaagaard @CarrieCnh12 @SFdirewolf @scalzi @VilissaThompson a 2016 report uses the term 'handicapped access' so… https://t.co/8eNJWjaZlv,https://twitter.com/DarkMatterzine/status/888290993316913153,Fri Nov 18 01:40:59 +0000 2011,DarkMatterzine,False,AFK until after surgery. Occasionally checking twitter and Facebook but NOT checking email until after the drama is over.,15647,2499,1456,175,Canberra,Dark Matter Zine,68225,Melbourne,http://www.darkmatterzine.com,False
,Fri Jul 21 07:00:04 +0000 2017,,,https://twitter.com/i/web/status/888292473461628928,1,888292473461628928,DarkMatterzine,888292230548439040,415209332,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@alexhaagaard @CarrieCnh12 @SFdirewolf @scalzi @VilissaThompson There are more but I think I've named most signific… https://t.co/QlK9SolwYX,https://twitter.com/DarkMatterzine/status/888292473461628928,Fri Nov 18 01:40:59 +0000 2011,DarkMatterzine,False,AFK until after surgery. Occasionally checking twitter and Facebook but NOT checking email until after the drama is over.,15647,2499,1456,175,Canberra,Dark Matter Zine,68225,Melbourne,http://www.darkmatterzine.com,False
,Fri Jul 21 07:00:38 +0000 2017,13thecomicbook ownvoices YAlit,https://twitter.com/TumbleCreekKids/status/888292616273514496/photo/1,http://ed.gr/cj6w,0,888292616273514496,,,,en,,False,0,,,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","For one year, everyone has power - https://t.co/AdenqkAoLS #13thecomicbook #ownvoices #YAlit https://t.co/3AxFenUmLX",https://twitter.com/TumbleCreekKids/status/888292616273514496,Fri Jul 16 02:43:05 +0000 2010,TumbleCreekKids,False,"Books (@theFiveNations) + Comic Books (13) for Today's Kids: diverse, exciting, & original stories. #ownvoices #WNDB",507,11697,6729,154,Multiple Dimensions,Tumble Creek Kids,5447,Pacific Time (US & Canada),https://www.danidixonbooks.com/thirteen-shop/,False
,Fri Jul 21 07:25:50 +0000 2017,POC LGBTQ Ownvoices pitchwars,,,5,888298959717793792,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not just gender-bending #POC #LGBTQ #Ownvoices just assume that if your MS falls within my wishlist, diversity is a HUGE plus. #pitchwars",https://twitter.com/derek_chivers/status/888298959717793792,Sat Oct 25 16:27:34 +0000 2008,derek_chivers,False,"#Alaskan, #author, #lyricist, #raconteur. #PitchWars mentor 2017. Represented by @BeckyLeJeune at Bond Literary Agency.",688,1018,936,51,"Anchorage, AK",Derek Chivers,2894,Alaska,http://derekchivers.com,False
,Fri Jul 21 07:49:53 +0000 2017,ownvoices,,,0,888305013478440960,,,,en,,,25,887783045092212737,smenonbooks,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @smenonbooks: Twitter! A thread of #ownvoices books I have read and LOVED recently 😍😍😍😍,https://twitter.com/Rachana__H/status/888305013478440960,Tue Feb 03 11:46:25 +0000 2015,Rachana__H,False,writer. bookworm. she/her. tends to ramble. sleepy. wants a cat. poetry in @noblegasqtrly @lockjawmag @EunoiaReview. blog: https://t.co/Y3ZwwfIsxw,62441,796,911,148,,Rachana,18074,Hong Kong,http://rachanahegde.weebly.com/,False
,Fri Jul 21 07:56:41 +0000 2017,POC LGBTQ Ownvoices,,,0,888306725044006912,,,,en,,,2,888298959717793792,derek_chivers,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @derek_chivers: Not just gender-bending #POC #LGBTQ #Ownvoices just assume that if your MS falls within my wishlist, diversity is a HUGE…",https://twitter.com/AllBrevityWit/status/888306725044006912,Fri Mar 29 02:46:47 +0000 2013,AllBrevityWit,False,"#author of BENEATH GREEN & SEEDS OF GREEN. #amwriting, #amediting (again 🤣) #ASF. Host of #Fri1st. Supports #LGBTQIA, #Womensrights, #BlackLivesMatter, & more.",20911,1045,557,88,,🦋angela super🦋,8528,Central Time (US & Canada),http://littlewingblue.wixsite.com/ajsuper,False
,Fri Jul 21 08:17:12 +0000 2017,POC LGBTQ Ownvoices,,,0,888311886902591488,,,,en,,,2,888298959717793792,derek_chivers,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @derek_chivers: Not just gender-bending #POC #LGBTQ #Ownvoices just assume that if your MS falls within my wishlist, diversity is a HUGE…",https://twitter.com/OrcsandElves/status/888311886902591488,Thu Aug 27 09:58:52 +0000 2015,OrcsandElves,False,4th draft. Still messy. I believe in you little book. Supporting diversity.  #amwriting  ♛  🌈   #scifi   #libtard,14534,568,259,93,United Kingdom,me,7296,Pacific Time (US & Canada),,False
,Fri Jul 21 08:45:42 +0000 2017,kidpit picturebook ownvoices,,,3,888319057744842752,,,,en,,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cyril the crab (who is really a worm) goes on an adventure of self-discovery #kidpit #picturebook #ownvoices @BarefootBooks,https://twitter.com/JudeLennonBooks/status/888319057744842752,Thu Jun 20 19:30:38 +0000 2013,JudeLennonBooks,False,Award winning children's writer. Author visits for schools and organisations available littlelambphonics@gmail.com Official #LearningDestination for @CU_Trust,1843,2066,2233,144,"Liverpool, UK",Jude Lennon Books,9689,Pacific Time (US & Canada),http://www.littlelambpublishing.co.uk,False
,Fri Jul 21 11:11:00 +0000 2017,kitpit picturebook ownvoices,,,2,888355624114900993,,,,en,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cyril the crab (who is really a worm) goes on an adventure of self-discovery #kitpit #picturebook #ownvoices @BarefootBooks,https://twitter.com/JudeLennonBooks/status/888355624114900993,Thu Jun 20 19:30:38 +0000 2013,JudeLennonBooks,False,Award winning children's writer. Author visits for schools and organisations available littlelambphonics@gmail.com Official #LearningDestination for @CU_Trust,1843,2066,2233,144,"Liverpool, UK",Jude Lennon Books,9689,Pacific Time (US & Canada),http://www.littlelambpublishing.co.uk,False
,Fri Jul 21 11:28:38 +0000 2017,Authors MSWL ownvoices,,http://www.fuseliterary.com/carlisle-webber/,0,888360064297439232,,,,en,,False,8,888142128718770179,4triciaskinner,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @4triciaskinner: #Authors Plz RT: My colleague @carliebeth has updated her #MSWL! Visit https://t.co/DJExZjPFjF for details. #ownvoices…,https://twitter.com/mmhoffman14/status/888360064297439232,Tue Jan 22 12:48:40 +0000 2013,mmhoffman14,False,YA Spec-Fic Rom Writer | Trekkie & Star Wars fan | Ravenclaw | RWA & SCBWI Member | #PitchWars Comm. Director & Mentor | Rep'd by @agentsavant & @4triciaskinner,40873,4633,2592,190,"Charlotte, NC",Monica M. Hoffman 🍸,18731,Eastern Time (US & Canada),http://www.mmhoffmanbooks.com,False
,Fri Jul 21 11:32:11 +0000 2017,ownvoices,,http://www.advocacyproject.org.uk/poetry/,0,888360955767394304,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Write poetry? #ownvoices mental health problems? Here's a competition: https://t.co/ftkhbxFX4i,https://twitter.com/jaylewistaylor/status/888360955767394304,Sat Jan 11 00:17:07 +0000 2014,jaylewistaylor,False,Been writing for ages - but first published by Manifold Press in 2014. 4-word self-description: Fiftyish know-it-all on wheels (is that 4 or 6?).,1767,94,107,10,South-west England,Jay♿Lewis Taylor,3593,,http://www.manifoldpress.co.uk/category/titles-and-authors/authors-2/jay-lewis-taylor/,False
,Fri Jul 21 11:36:22 +0000 2017,,,,3,888362010097967104,AliBookyMonster,888361688801652736,18646726,en,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Body deformities are rare, and if it's going to be done, it needs to be as close to ownvoices as possible. Please consider this.",https://twitter.com/AliBookyMonster/status/888362010097967104,Mon Jan 05 21:21:38 +0000 2009,AliBookyMonster,False,YA SF writer. Librarian. Immigrant. Pastry chef. SCBWI. Gryffindor! WITM mentee. Would die in a zombie apocalypse. Doughnut connoisseur. I'm running out of spac,12300,1310,1245,42,Germany,Alechia D. 🍉🍩💜,3925,Quito,https://elliegoestogermany.wordpress.com,False
,Fri Jul 21 11:56:41 +0000 2017,ownvoices,,,0,888367119733321729,,,,en,,,8,888017154632597504,JMCabraal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JMCabraal: Over the weekend, I finished reading this poignant #ownvoices diverse book by @MitaliPerkins and it moved me in more ways th…",https://twitter.com/GraceKendallLit/status/888367119733321729,Tue Jul 23 15:50:12 +0000 2013,GraceKendallLit,False,"Editor of picture books and novels at FSG BYR/Macmillan. Runner, dog lover, pancake fiend, and sports fan. (Tweets are my own, not @MacKidsBooks's.) #BLM #WNDB",10872,2871,509,101,"Hecho en Miami. New York, NY",Grace Kendall,7919,,http://gracekendallbooks.com,False
,Fri Jul 21 11:59:56 +0000 2017,ownvoices,,,0,888367939426144261,,,,en,,,8,888017154632597504,JMCabraal,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JMCabraal: Over the weekend, I finished reading this poignant #ownvoices diverse book by @MitaliPerkins and it moved me in more ways th…",https://twitter.com/mariekeyn/status/888367939426144261,Sun Jun 27 09:00:03 +0000 2010,mariekeyn,False,"#1 NYT bestselling author | THIS IS WHERE IT ENDS | BEFORE I LET GO ('18) | Geek | Wanderer | #WNDB | Secret Agent: @suddenlyjen, Barry Goldblatt Literary",12443,8685,638,318,All opinions are my own,Marieke Nijkamp,79982,Amsterdam,http://www.mariekenijkamp.com,True
,Fri Jul 21 12:13:30 +0000 2017,ownvoices,,,0,888371354747117568,,,,en,,,1,888045822990049281,SaraKAhmed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SaraKAhmed: This is the power of #ownvoices &amp;
I'm so excited for this world to meet Maya Aziz. 
You done good, sis. 
You done real good…",https://twitter.com/AnnaOz249/status/888371354747117568,Fri May 29 03:46:28 +0000 2009,AnnaOz249,False,"Sometimes techie, always enthusiastic teacher. Reading Specialist at Jefferson Middle School. NBCT. Heinemann Fellow-Cohort 2. #page2screen reader #techconnects",22402,958,1212,62,,Anna Osborn,12929,Central Time (US & Canada),,False
